EVENT_CREATED_AT,Agency_ID,Provider_ID,REQUEST
2025-05-08 15:26:38.348,3686,431,"{""sessionId"": ""20250509|20250511|en_US|US|USD|4A0C|3686|HyWGR|1746717955269GlUD"", ""hotelCode"": 106128, ""rateDetailCode"": ""431-106128|NRFN|202505050200|1|M|R1200|61320"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""717565656e2f717565656e202d2068656172696e672061636365737369626c65|1""}]}, ""timeout"": 28000}"
2025-05-08 15:26:41.616,3686,431,"{""sessionId"": ""20250509|20250511|en_US|US|USD|4A0C|3686|HyWGR|1746717955269GlUD"", ""hotelCode"": 106128, ""rateDetailCode"": ""431-106128|NRFN|202505050200|2|M|R1200|68158"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""717565656e2f717565656e|1""}]}, ""timeout"": 28000}"
2025-05-08 15:27:09.343,3686,319,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718020298VHYT"", ""hotelCode"": 130229, ""rateDetailCode"": ""319-130229|NRFN|196912311000|3|M|R1200|6307"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220646f75626c6520626564732c2061636365737369626c65|1""}]}, ""timeout"": 28000}"
2025-05-08 15:27:18.849,3686,1300,"{""sessionId"": ""20250508|20250512|en_US|US|USD|2A0C|3686|HyWGR|1746718019061ETql"", ""hotelCode"": 367732, ""rateDetailCode"": ""1300-367732|NRFN|202201011000|1|M|R1200|26622"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""626173696320726f6f6d2c203220646f75626c652062656473|1""}]}, ""timeout"": 28000}"
2025-05-08 15:27:37.758,3686,1371,"{""sessionId"": ""20250514|20250518|en_US|US|USD|3A0C|3686|HyWGR|1746718034123yAwT"", ""hotelCode"": 163777, ""rateDetailCode"": ""1371-163777|NRFN|202505061000|1|M|R1200|139152"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""726f6f6d2077697468203220646f75626c652062656473|1""}]}, ""timeout"": 28000}"
2025-05-08 15:27:54.606,3686,1063,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746718063835VQFs"", ""hotelCode"": 550027, ""rateDetailCode"": ""1063-550027|RFN|202505090159|2|M|R1200|10984"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""31206b696e67206265642c206e6f6e2d736d6f6b696e672c206d6963726f7761766520616e6420726566726967657261746f722c20666c61742073637265656e2074656c65766973696f6e2c206869676820737065656420696e7465726e657420616363|1""}]}, ""timeout"": 24000}"
2025-05-08 15:27:54.736,3686,669,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746718063835VQFs"", ""hotelCode"": 550027, ""rateDetailCode"": ""669-550027|NRFN|202505061000|1|M|R1200|10983"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""61636365737369626c652031206b696e6720626564|1""}]}, ""timeout"": 24000}"
2025-05-08 15:27:58.439,3686,1063,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746718063835VQFs"", ""hotelCode"": 550027, ""rateDetailCode"": ""1063-550027|NRFN|202505070959|1|M|R1200|10325"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""31206b696e67206265642c206e6f6e2d736d6f6b696e672c206d6963726f7761766520616e6420726566726967657261746f722c20666c61742073637265656e2074656c65766973696f6e2c206869676820737065656420696e7465726e657420616363|1""}]}, ""timeout"": 24000}"
2025-05-08 15:29:45.714,3686,577,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746718169935PnJG"", ""hotelCode"": 550027, ""rateDetailCode"": ""577-550027|RFN|202505090159|2|M|R1180|10379"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""31206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 15:29:46.555,3686,1063,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746718169935PnJG"", ""hotelCode"": 550027, ""rateDetailCode"": ""1063-550027|NRFN|202505070959|1|M|R1200|10325"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""31206b696e67206265642c206e6f6e2d736d6f6b696e672c206d6963726f7761766520616e6420726566726967657261746f722c20666c61742073637265656e2074656c65766973696f6e2c206869676820737065656420696e7465726e657420616363|1""}]}, ""timeout"": 28000}"
2025-05-08 15:29:48.157,3686,1063,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746718169935PnJG"", ""hotelCode"": 550027, ""rateDetailCode"": ""1063-550027|NRFN|202505070959|3|M|R1200|10325"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""61636365737369626c65202d2031206b696e672c206d6f62696c6974792061636365737369626c652c20726f6c6c20696e2073686f7765722c206e6f6e2d736d6f6b696e672c2066756c6c20627265616b66617374|1""}]}, ""timeout"": 28000}"
2025-05-08 15:31:10.547,3686,1118,"{""sessionId"": ""20250508|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746718259345utdD"", ""hotelCode"": 223750, ""rateDetailCode"": ""1118-223750|NRFN|TD|1|M|R1200|12996"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c6520726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 15:31:13.425,3686,1117,"{""sessionId"": ""20250508|20250510|en_US|CA|USD|1A0C|3686|HyWGR|1746718261331eRBv"", ""hotelCode"": 369227, ""rateDetailCode"": ""1117-369227|NRFN|202505070959|1|M|R1200|40429"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""6b696e672073747564696f2073756974652d6e6f6e2d736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 15:31:39.606,3686,669,"{""sessionId"": ""20250521|20250527|en_US|US|USD|1A0C|3686|HyWGR|1746718287708zHMQ"", ""hotelCode"": 446514, ""rateDetailCode"": ""669-446514|NRFN|202505061000|1|M|R1200|53467"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""717565656e20726f6f6d20776974682074776f20717565656e2062656473|1""}]}, ""timeout"": 28000}"
2025-05-08 15:33:06.120,3686,1063,"{""sessionId"": ""20250508|20250509|en_US|US|USD|1A0C|3686|HyWGR|1746718375208DOmH"", ""hotelCode"": 242127, ""rateDetailCode"": ""1063-242127|NRFN|202505070959|1|M|R1200|9149"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220717565656e20626564732c206e6f6e736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 15:33:10.345,3686,1117,"{""sessionId"": ""20250508|20250510|en_US|CA|USD|1A0C|3686|HyWGR|1746718375444cFUC"", ""hotelCode"": 369227, ""rateDetailCode"": ""1117-369227|NRFN|202505070959|2|M|R1200|41984"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""6b696e67207375697465202d206469736162696c69747920616363657373|1""}]}, ""timeout"": 28000}"
2025-05-08 15:33:25.944,3686,1371,"{""sessionId"": ""20250508|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746718394831IWUM"", ""hotelCode"": 192269, ""rateDetailCode"": ""1371-192269|NRFN|202505051000|1|M|R1200|20193"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""31206b696e67206265642c2073756974652c206e6f6e736d6f6b696e67|1""}]}, ""timeout"": 24000}"
2025-05-08 15:33:31.313,3686,431,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718400202XWvl"", ""hotelCode"": 515941, ""rateDetailCode"": ""431-515941|NRFN|202505050200|2|M|R1200|10871"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c6520726f6f6d20717565656e20626564|1""}]}, ""timeout"": 28000}"
2025-05-08 15:33:32.153,3686,1063,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718400202XWvl"", ""hotelCode"": 515941, ""rateDetailCode"": ""1063-515941|NRFN|202505070959|1|M|R1200|11748"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""3120717565656e206265642077697468207265636c696e6572|1""}]}, ""timeout"": 28000}"
2025-05-08 15:34:14.339,3686,1371,"{""sessionId"": ""20250508|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746718442887UpjU"", ""hotelCode"": 117768, ""rateDetailCode"": ""1371-117768|RFN|TD|1|M|R1200|15911"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220717565656e20626564732c206e6f6e2d736d6f6b696e67|1""}]}, ""timeout"": 24000}"
2025-05-08 15:34:50.601,3686,1063,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718483206JAxY"", ""hotelCode"": 515941, ""rateDetailCode"": ""1063-515941|NRFN|202505070959|2|M|R1200|12518"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""3120717565656e206265642077697468207265636c696e6572|1""}]}, ""timeout"": 28000}"
2025-05-08 15:35:00.232,3686,431,"{""sessionId"": ""20250508|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746718484825RSKI"", ""hotelCode"": 202166, ""rateDetailCode"": ""431-202166|NRFN|202505050200|1|R1200|16307"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""646f75626c6520726f6f6d206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 15:35:05.637,3686,1371,"{""sessionId"": ""20250511|20250515|en_US|US|USD|2A0C|3686|HyWGR|1746718470616rfiK"", ""hotelCode"": 112870, ""rateDetailCode"": ""1371-112870|NRFN|202505051000|1|R1200|48529"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""646f75626c6520726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 15:35:13.589,3686,1371,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718495319kTal"", ""hotelCode"": 515941, ""rateDetailCode"": ""1371-515941|NRFN|202505060959|2|M|R1200|13339"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""3120717565656e206265642077697468207265636c696e6572|1""}]}, ""timeout"": 28000}"
2025-05-08 15:35:27.047,3686,319,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718517551jRVW"", ""hotelCode"": 109826, ""rateDetailCode"": ""319-109826|NRFN|TD|2|M|R1200|7536"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220717565656e2062656473|1""}]}, ""timeout"": 12000}"
2025-05-08 15:35:32.242,3686,1117,"{""sessionId"": ""20250523|20250525|en_US|US|USD|2A0C|3686|HyWGR|1746718494474aVWK"", ""hotelCode"": 112071, ""rateDetailCode"": ""1117-112071|RFN|202505181000|3|M|R1200|12519"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""7374616e6461726420717565656e20717565656e2c20677565737420726f6f6d2c203220717565656e|1""}]}, ""timeout"": 28000}"
2025-05-08 15:35:45.631,3686,1117,"{""sessionId"": ""20250515|20250519|en_US|US|USD|1A0C|3686|HyWGR|1746718530108zfzz"", ""hotelCode"": 274847, ""rateDetailCode"": ""1117-274847|NRFN|202505072026|4|M|R1200|59269"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""6b696e6720726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 15:37:00.973,3686,1063,"{""sessionId"": ""20250607|20250608|en_US|US|USD|3A0C|3686|HyWGR|1746718613175Dsvt"", ""hotelCode"": 323851, ""rateDetailCode"": ""1063-323851|RFN|202506060159|1|R1200|22060"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""3120717565656e20312073696e676c652c326e642062656420697320736f66616264|1""}]}, ""timeout"": 18000}"
2025-05-08 15:37:10.226,3686,632,"{""sessionId"": ""20250515|20250517|en_US|US|USD|2A0C|3686|HyWGR|1746718590634WExX"", ""hotelCode"": 105996, ""rateDetailCode"": ""632-105996|RFN|202505140000|31|M|R1200|33102"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c757865206b696e6720726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 15:37:18.900,3686,632,"{""sessionId"": ""20250515|20250517|en_US|US|USD|2A0C|3686|HyWGR|1746718601914vnil"", ""hotelCode"": 105996, ""rateDetailCode"": ""632-105996|NRFN|202208191000|35|M|R1200|29792"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c757865206b696e6720726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 15:37:19.581,3686,1063,"{""sessionId"": ""20250515|20250517|en_US|US|USD|2A0C|3686|HyWGR|1746718590634WExX"", ""hotelCode"": 105996, ""rateDetailCode"": ""1063-105996|NRFN|202505070959|7|M|R1200|39451"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""64656c75786520726f6f6d206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 15:37:20.579,3686,1063,"{""sessionId"": ""20250515|20250517|en_US|US|USD|2A0C|3686|HyWGR|1746718590634WExX"", ""hotelCode"": 105996, ""rateDetailCode"": ""1063-105996|RFN|202505140000|6|M|R1200|33812"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c75786520726f6f6d206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 15:37:21.172,3686,640,"{""sessionId"": ""20250515|20250517|en_US|US|USD|2A0C|3686|HyWGR|1746718590634WExX"", ""hotelCode"": 105996, ""rateDetailCode"": ""640-105996|RFN|202505141300|19|M|R1200|34947"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c75786520726f6f6d2c2031206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 15:37:30.346,3686,1063,"{""sessionId"": ""20250515|20250517|en_US|US|USD|2A0C|3686|HyWGR|1746718601914vnil"", ""hotelCode"": 105996, ""rateDetailCode"": ""1063-105996|NRFN|202505070959|5|M|R1200|30432"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c75786520726f6f6d206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 15:37:31.466,3686,640,"{""sessionId"": ""20250515|20250517|en_US|US|USD|2A0C|3686|HyWGR|1746718590634WExX"", ""hotelCode"": 105996, ""rateDetailCode"": ""640-105996|NRFN|202201020000|20|M|R1200|40771"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""64656c75786520726f6f6d2c2031206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 15:37:31.681,3686,632,"{""sessionId"": ""20250515|20250517|en_US|US|USD|2A0C|3686|HyWGR|1746718590634WExX"", ""hotelCode"": 105996, ""rateDetailCode"": ""632-105996|NRFN|202208191000|27|M|R1200|40277"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""64656c757865206b696e6720726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 15:37:41.655,3686,319,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718651527cgHk"", ""hotelCode"": 251582, ""rateDetailCode"": ""319-251582|NRFN|TD|1|M|R1200|6743"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""31206b696e6720626564|1""}]}, ""timeout"": 28000}"
2025-05-08 15:39:35.839,3686,669,"{""sessionId"": ""20250701|20250704|en_US|GB|USD|2A1C16|3686|HyWGR|1746718767227ZLJx"", ""hotelCode"": 390039, ""rateDetailCode"": ""669-390039|NRFN|202505061000|1|M|R1200|30530"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""726f6f6d2061737369676e6564206f6e206172726976616c|1""}]}, ""timeout"": 28000}"
2025-05-08 15:39:51.045,3686,1300,"{""sessionId"": ""20250508|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746718780913WFqu"", ""hotelCode"": 460694, ""rateDetailCode"": ""1300-460694|NRFN|202201011000|1|M|R1200|11586"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""6e6f6e20736d6f6b696e672c203220646f75626c652062656473|1""}]}, ""timeout"": 28000}"
2025-05-08 15:39:54.351,3686,1300,"{""sessionId"": ""20250508|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746718784113pwBS"", ""hotelCode"": 460694, ""rateDetailCode"": ""1300-460694|NRFN|202201011000|1|M|R1200|11586"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""6e6f6e20736d6f6b696e672c203220646f75626c652062656473|1""}]}, ""timeout"": 28000}"
2025-05-08 15:40:25.079,3686,1117,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718809888zTzl"", ""hotelCode"": 463419, ""rateDetailCode"": ""1117-463419|NRFN|202505051000|1|M|R1200|47083"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""6b696e6720726f6f6d|1""}]}, ""timeout"": 28000}"
2025-05-08 15:41:48.680,3686,577,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718885863vSbT"", ""hotelCode"": 218762, ""rateDetailCode"": ""577-218762|NRFN|202505070159|1|M|R1190|6150"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""61636365737369626c65202d2031206b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 15:41:59.750,3686,1300,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718860557XILv"", ""hotelCode"": 690586, ""rateDetailCode"": ""1300-690586|NRFN|202201011000|2|M|R1200|5866"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c75786520726f6f6d2c2031206b696e67206265642c2061636365737369626c65|1""}]}, ""timeout"": 28000}"
2025-05-08 15:42:06.804,3686,77,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718860557XILv"", ""hotelCode"": 690586, ""rateDetailCode"": ""77-690586|NRFN|202201020000|2|M|R1200|5972"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c75786520726f6f6d2c2031206b696e67206265642c2061636365737369626c65|1""}]}, ""timeout"": 28000}"
2025-05-08 15:42:07.394,3686,31,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746718860557XILv"", ""hotelCode"": 690586, ""rateDetailCode"": ""31-690586|NRFN|202201020000|2|M|R1200|5972"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c75786520726f6f6d2c2031206b696e67206265642c2061636365737369626c65|1""}]}, ""timeout"": 28000}"
2025-05-08 15:45:37.634,3686,1300,"{""sessionId"": ""20250509|20250511|en_US|US|USD|4A2C3-10|3686|HyWGR|1746719122735EFyC"", ""hotelCode"": 394858, ""rateDetailCode"": ""1300-394858|NRFN|202201011000|2|M|R1200|48963"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""636f6e646f2c203220626564726f6f6d73|1""}]}, ""timeout"": 12000}"
2025-05-08 15:45:50.299,3686,1300,"{""sessionId"": ""20250509|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746719112189Ranc"", ""hotelCode"": 1700245509, ""rateDetailCode"": ""1300-1700245509|NRFN|202201011000|2|M|R1200|14649"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c7578652073747564696f2c203220646f75626c6520626564732c206e6f6e20736d6f6b696e672c206f6365616e2076696577|1""}]}, ""timeout"": 28000}"
2025-05-08 15:45:53.695,3686,1307,"{""sessionId"": ""20250509|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746719112189Ranc"", ""hotelCode"": 1700245509, ""rateDetailCode"": ""1307-1700245509|NRFN|202505061000|1|M|R1200|14892"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c7578652073747564696f2c203220646f75626c6520626564732c206e6f6e20736d6f6b696e672c206f6365616e2076696577|1""}]}, ""timeout"": 28000}"
2025-05-08 15:45:56.354,3686,968,"{""sessionId"": ""20250508|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746719139038LvTR"", ""hotelCode"": 267541, ""rateDetailCode"": ""968-267541|NRFN|202505051400|23|M|R1240|79529"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""3220646f75626c65206d6f62696c6974792061636365737369626c6520772f2062617468747562|1""}]}, ""timeout"": 28000}"
2025-05-08 15:46:01.461,3686,1118,"{""sessionId"": ""20250509|20250511|en_US|US|USD|2A0C|3686|HyWGR|1746719112189Ranc"", ""hotelCode"": 1700245509, ""rateDetailCode"": ""1118-1700245509|NRFN|TD|2|M|R1200|14943"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""64656c7578652073747564696f2c203220646f75626c6520626564732c206e6f6e20736d6f6b696e672c206f6365616e2076696577|1""}]}, ""timeout"": 28000}"
2025-05-08 15:46:15.460,3686,1059,"{""sessionId"": ""20250508|20250509|en_US|US|USD|1A0C|3686|HyWGR|1746719157630GVWc"", ""hotelCode"": 147560, ""rateDetailCode"": ""1059-147560|NRFN|202505061000|1|M|R1200|7090"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""6d6f62696c6974792061636365737369626c652073747564696f20737569746520717565656e20726f6c6c2d696e2073686f776572|1""}]}, ""timeout"": 28000}"
2025-05-08 15:46:58.544,3686,1063,"{""sessionId"": ""20250509|20250514|en_US|US|USD|2A0C|3686|HyWGR|1746719209735tGfv"", ""hotelCode"": 495534, ""rateDetailCode"": ""1063-495534|NRFN|202505070959|1|M|R1200|45433"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3220717565656e20626564732c206e6f6e736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 15:47:21.790,3686,1063,"{""sessionId"": ""20250509|20250514|en_US|US|USD|2A0C|3686|HyWGR|1746719233916pzoJ"", ""hotelCode"": 495534, ""rateDetailCode"": ""1063-495534|NRFN|202505070959|3|M|R1200|53147"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""31206b696e67206265642c2073756974652c206e6f6e736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 15:48:31.509,3686,431,"{""sessionId"": ""20250512|20250516|en_US|GB|USD|1A0C|3686|HyWGR|1746719286244KfGe"", ""hotelCode"": 191673, ""rateDetailCode"": ""431-191673|RFN|202505110100|1|M|R1200|26416"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""RO"", ""roomCode"": ""7374616e6461726420726f6f6d2c203120646f75626c65206265642c206e6f6e20736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 15:48:39.851,3686,640,"{""sessionId"": ""20250509|20250510|en_US|US|USD|2A0C|3686|HyWGR|1746719311642AcVL"", ""hotelCode"": 194269, ""rateDetailCode"": ""640-194269|NRFN|202505082000|1|M|R1200|14797"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""726f6f6d2c203120717565656e206265642c2061636365737369626c652c206e6f6e20736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 15:48:41.829,3686,319,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746719309381xTJE"", ""hotelCode"": 308459, ""rateDetailCode"": ""319-308459|NRFN|TD|4|M|R1200|9365"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3120717565656e206265642073756974652c2061636365737369626c65|1""}]}, ""timeout"": 28000}"
2025-05-08 15:48:53.158,3686,856,"{""sessionId"": ""20250510|20250512|en_US|US|USD|1A0C|3686|HyWGR|1746719307445tsuG"", ""hotelCode"": 322075, ""rateDetailCode"": ""856-322075|NRFN|202505061000|1|M|R1200|10207"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""726f6f6d207374616e64617264|1""}]}, ""timeout"": 28000}"
2025-05-08 15:49:29.786,3686,1116,"{""sessionId"": ""20250510|20250511|en_US|US|USD|2A1C3|3686|HyWGR|1746719359637wLTT"", ""hotelCode"": 509524, ""rateDetailCode"": ""1116-509524|RFN|202505090200|1|R1200|26142"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""6b696e67207375697465|1""}]}, ""timeout"": 28000}"
2025-05-08 15:50:14.856,3686,1063,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746719401246PqvO"", ""hotelCode"": 152430, ""rateDetailCode"": ""1063-152430|NRFN|202505070959|1|M|R1200|7247"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""3120717565656e206265642c2073756974652c206e6f6e736d6f6b696e672c2061636365737369626c65|1""}]}, ""timeout"": 28000}"
2025-05-08 15:50:17.256,3686,640,"{""sessionId"": ""20250508|20250509|en_US|US|USD|2A0C|3686|HyWGR|1746719401246PqvO"", ""hotelCode"": 152430, ""rateDetailCode"": ""640-152430|NRFN|202201020000|4|M|R1200|7010"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""73756974652c203120626564726f6f6d2c2061636365737369626c6520286e6f6e736d6f6b696e67202029|1""}]}, ""timeout"": 28000}"
2025-05-08 15:50:32.495,3686,640,"{""sessionId"": ""20250509|20250514|en_US|US|USD|2A0C|3686|HyWGR|1746719425682VFdH"", ""hotelCode"": 129364, ""rateDetailCode"": ""640-129364|NRFN|202505082000|1|M|R1200|51755"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""726f6f6d2c203120717565656e206265642c2061636365737369626c652c206e6f6e20736d6f6b696e67|1""}]}, ""timeout"": 28000}"
2025-05-08 15:51:19.292,3686,1300,"{""sessionId"": ""20250509|20250510|en_US|GB|USD|2A0C|3686|HyWGR|1746719440393TnSS"", ""hotelCode"": 813102, ""rateDetailCode"": ""1300-813102|NRFN|202201011000|1|M|R1200|11762"", ""confirmedRooms"": {""confirmedRooms"": [{""boardId"": ""BB"", ""roomCode"": ""7375706572696f7220646f75626c6520726f6f6d|1""}]}, ""timeout"": 28000}"
